datetime,charge_MW
2019-03-13 20:30:00,-1.0116731517509725
2019-03-13 21:00:00,0.0
2019-03-13 21:30:00,0.0
2019-03-13 22:00:00,0.0
2019-03-13 22:30:00,0.0
2019-03-13 23:00:00,0.0
2019-03-13 23:30:00,0.0
2019-03-14 00:00:00,0.0
2019-03-14 00:30:00,0.0
2019-03-14 01:00:00,0.0
2019-03-14 01:30:00,0.0
2019-03-14 02:00:00,0.0
2019-03-14 02:30:00,0.0
2019-03-14 03:00:00,0.0
2019-03-14 03:30:00,0.0
2019-03-14 04:00:00,0.0
2019-03-14 04:30:00,0.0
2019-03-14 05:00:00,0.0
2019-03-14 05:30:00,0.0
2019-03-14 06:00:00,0.0
2019-03-14 06:30:00,0.0
2019-03-14 07:00:00,0.027088036117381493
2019-03-14 07:30:00,0.058690744920993236
2019-03-14 08:00:00,0.41083521444695265
2019-03-14 08:30:00,0.5869074492099323
2019-03-14 09:00:00,0.7720090293453725
2019-03-14 09:30:00,0.889390519187359
2019-03-14 10:00:00,0.8984198645598195
2019-03-14 10:30:00,0.9255079006772009
2019-03-14 11:00:00,1.0790067720090295
2019-03-14 11:30:00,0.7945823927765238
2019-03-14 12:00:00,0.8487584650112867
2019-03-14 12:30:00,1.0022573363431153
2019-03-14 13:00:00,0.853273137697517
2019-03-14 13:30:00,0.871331828442438
2019-03-14 14:00:00,0.6501128668171559
2019-03-14 14:30:00,0.6049661399548534
2019-03-14 15:00:00,0.7268623024830703
2019-03-14 15:30:00,-0.8223214285714285
2019-03-14 16:00:00,-0.9267857142857142
2019-03-14 16:30:00,-1.0098214285714286
2019-03-14 17:00:00,-1.0901785714285714
2019-03-14 17:30:00,-1.1410714285714285
2019-03-14 18:00:00,-1.2348214285714285
2019-03-14 18:30:00,-1.25625
2019-03-14 19:00:00,-1.2294642857142857
2019-03-14 19:30:00,-1.1598214285714286
2019-03-14 20:00:00,-1.0875
2019-03-14 20:30:00,-1.0419642857142857
2019-03-14 21:00:00,0.0
2019-03-14 21:30:00,0.0
2019-03-14 22:00:00,0.0
2019-03-14 22:30:00,0.0
2019-03-14 23:00:00,0.0
2019-03-14 23:30:00,0.0
2019-03-15 00:00:00,0.0
2019-03-15 00:30:00,0.0
2019-03-15 01:00:00,0.0
2019-03-15 01:30:00,0.0
2019-03-15 02:00:00,0.0
2019-03-15 02:30:00,0.0
2019-03-15 03:00:00,0.0
2019-03-15 03:30:00,0.0
2019-03-15 04:00:00,0.0
2019-03-15 04:30:00,0.0
2019-03-15 05:00:00,0.0
2019-03-15 05:30:00,0.0
2019-03-15 06:00:00,0.0
2019-03-15 06:30:00,0.010619469026548674
2019-03-15 07:00:00,0.07433628318584072
2019-03-15 07:30:00,0.26548672566371684
2019-03-15 08:00:00,0.5309734513274337
2019-03-15 08:30:00,0.6796460176991151
2019-03-15 09:00:00,0.7115044247787612
2019-03-15 09:30:00,0.7115044247787612
2019-03-15 10:00:00,0.6265486725663717
2019-03-15 10:30:00,1.0194690265486726
2019-03-15 11:00:00,1.1150442477876108
2019-03-15 11:30:00,0.9663716814159293
2019-03-15 12:00:00,1.6672566371681419
2019-03-15 12:30:00,1.3274336283185841
2019-03-15 13:00:00,0.6159292035398231
2019-03-15 13:30:00,0.9026548672566372
2019-03-15 14:00:00,0.2973451327433629
2019-03-15 14:30:00,0.3292035398230089
2019-03-15 15:00:00,0.1486725663716797
2019-03-15 15:30:00,-0.9553895410885803
2019-03-15 16:00:00,-1.0322305229455708
2019-03-15 16:30:00,-1.0911419423692632
2019-03-15 17:00:00,-1.1705442902881535
2019-03-15 17:30:00,-1.1807897545357522
2019-03-15 18:00:00,-1.2115261472785483
2019-03-15 18:30:00,-1.1859124866595514
2019-03-15 19:00:00,-1.1372465314834577
2019-03-15 19:30:00,-1.0757737459978653
2019-03-15 20:00:00,-1.0117395944503733
2019-03-15 20:30:00,-0.9477054429028814
2019-03-15 21:00:00,0.0
2019-03-15 21:30:00,0.0
2019-03-15 22:00:00,0.0
2019-03-15 22:30:00,0.0
2019-03-15 23:00:00,0.0
2019-03-15 23:30:00,0.0
2019-03-16 00:00:00,0.0
2019-03-16 00:30:00,0.0
2019-03-16 01:00:00,0.0
2019-03-16 01:30:00,0.0
2019-03-16 02:00:00,0.0
2019-03-16 02:30:00,0.0
2019-03-16 03:00:00,0.0
2019-03-16 03:30:00,0.0
2019-03-16 04:00:00,0.0
2019-03-16 04:30:00,0.0
2019-03-16 05:00:00,0.0
2019-03-16 05:30:00,0.0
2019-03-16 06:00:00,0.0
2019-03-16 06:30:00,0.0
2019-03-16 07:00:00,0.014554275318374775
2019-03-16 07:30:00,0.05093996361431172
2019-03-16 08:00:00,0.29836264402668283
2019-03-16 08:30:00,0.6694966646452396
2019-03-16 09:00:00,1.2152819890842936
2019-03-16 09:30:00,1.506367495451789
2019-03-16 10:00:00,1.4699818071558521
2019-03-16 10:30:00,1.0479078229229837
2019-03-16 11:00:00,1.033353547604609
2019-03-16 11:30:00,0.7568223165554883
2019-03-16 12:00:00,0.8004851425106126
2019-03-16 12:30:00,0.8150394178289875
2019-03-16 13:00:00,0.5894481503941784
2019-03-16 13:30:00,0.5967252880533657
2019-03-16 14:00:00,0.5093996361431171
2019-03-16 14:30:00,0.37841115827774413
2019-03-16 15:00:00,0.24742268041237025
2019-03-16 15:30:00,-0.9323034984098137
2019-03-16 16:00:00,-1.0277146751476602
2019-03-16 16:30:00,-1.0767832803271242
2019-03-16 17:00:00,-1.117673784643344
2019-03-16 17:30:00,-1.1803725579282145
2019-03-16 18:00:00,-1.2130849613811905
2019-03-16 18:30:00,-1.2376192639709225
2019-03-16 19:00:00,-1.158564288959564
2019-03-16 19:30:00,-1.093139482053612
2019-03-16 20:00:00,-1.0059064061790095
2019-03-16 20:30:00,-0.9568378009995456
2019-03-16 21:00:00,0.0
2019-03-16 21:30:00,0.0
2019-03-16 22:00:00,0.0
2019-03-16 22:30:00,0.0
2019-03-16 23:00:00,0.0
2019-03-16 23:30:00,0.0
