,demand_MW,trend_MW,seasonal_MW,resid_MW,festivity
2017-11-04 05:00:00,1.6100000000000003,3.157526041666667,-1.0233810274159747,-0.524145014250692,0.0
2017-11-04 05:30:00,1.71,3.157526041666667,-0.9041257639680026,-0.5434002776986642,0.0
2017-11-04 06:00:00,1.9300000000000002,3.157526041666667,-0.667833739056186,-0.5596923026104808,0.0
2017-11-04 06:30:00,2.12,3.157526041666667,-0.43487408297152996,-0.6026519586951369,0.0
2017-11-04 07:00:00,2.39,3.157526041666667,-0.206727312689343,-0.5607987289773235,0.0
2017-11-04 07:30:00,2.82,3.157526041666667,0.055124814735701126,-0.3926508564023683,0.0
2017-11-04 08:00:00,3.13,3.157526041666667,0.26327254952406104,-0.29079859119072804,0.0
2017-11-04 08:30:00,3.36,3.157526041666667,0.3936419553882584,-0.19116799705492538,0.0
2017-11-04 09:00:00,3.42,3.157526041666667,0.413272549524061,-0.15079859119072792,0.0
2017-11-04 09:30:00,3.37,3.157526041666667,0.39105239410078035,-0.17857843576744692,0.0
2017-11-04 10:00:00,3.42,3.157526041666667,0.3754997320637436,-0.11302577373041034,0.0
2017-11-04 10:30:00,3.39,3.157526041666667,0.3303173026104808,-0.09784334427714736,0.0
2017-11-04 11:00:00,3.28,3.157526041666667,0.2817968550796165,-0.15932289674628342,0.0
2017-11-04 11:30:00,3.15,3.157526041666667,0.25253153321012783,-0.2600575748767948,0.0
2017-11-04 12:00:00,3.02,3.157526041666667,0.22215647809548936,-0.35968251976215626,0.0
2017-11-04 12:30:00,2.89,3.157526041666667,0.15918979489443122,-0.4267158365610979,0.0
2017-11-04 13:00:00,2.97,3.157526041666667,0.10733546288384915,-0.29486150455051563,0.0
2017-11-04 13:30:00,3.02,3.157526041666667,0.07548319767220898,-0.21300923933887583,0.0
2017-11-04 14:00:00,2.81,3.157526041666667,0.04955548052053363,-0.3970815221872006,0.0
2017-11-04 14:30:00,2.88,3.157526041666667,0.08362555878332006,-0.36115160044998706,0.0
2017-11-04 15:00:00,3.02,3.157526041666667,0.18547065909196203,-0.32299670075862874,0.0
2017-11-04 15:30:00,3.02,3.157526041666667,0.32138652659637135,-0.45891256826303817,0.0
2017-11-04 16:00:00,3.36,3.157526041666667,0.5569313347974297,-0.3544573764640968,0.0
2017-11-04 16:30:00,3.92,3.157526041666667,0.8321088039332318,-0.06963484559989874,0.0
2017-11-04 17:00:00,4.52,3.157526041666667,1.044700569806248,0.3177733885270846,0.0
2017-11-04 17:30:00,4.66,3.157526041666667,1.1010000351942546,0.4014739231390787,0.0
2017-11-04 18:00:00,4.56,3.157526041666667,1.0621136264640962,0.34036033186923653,0.0
2017-11-04 18:30:00,4.300000000000001,3.157526041666667,0.956558484268329,0.1859154740650042,0.0
2017-11-04 19:00:00,4.03,3.157526041666667,0.7961871493917859,0.0762868089415476,0.0
2017-11-04 19:30:00,3.8,3.157526041666667,0.630630078183673,0.011843880149660091,0.0
2017-11-04 20:00:00,3.6200000000000006,3.157526041666667,0.47173829577626525,-0.009264337442931758,0.0
2017-11-04 20:30:00,3.44,3.157526041666667,0.3165491147797928,-0.034075156446459864,0.0
2017-11-04 21:00:00,3.25,3.157526041666667,0.1398777633688578,-0.04740380503552455,0.0
2017-11-04 21:30:00,3.03,3.157526041666667,-0.06568289029075382,-0.06184315137591323,0.0
2017-11-04 22:00:00,2.86,3.157526041666667,-0.26346673067876114,-0.03405931098790571,0.0
2017-11-04 22:30:00,2.56,3.157526041666667,-0.4968070911284965,-0.10071895053817004,0.0
2017-11-04 23:00:00,2.27,3.157526041666667,-0.6438503285623588,-0.24367571310430813,0.0
2017-11-04 23:30:00,2.1199999999999997,3.157526041666667,-0.7979296385270855,-0.23959640313958142,0.0
2017-11-05 00:00:00,2.37,3.157526041666667,-0.6316376136152687,-0.1558884280513979,0.0
2017-11-05 00:30:00,2.27,3.157526041666667,-0.7186794731831702,-0.16884656848349655,0.0
2017-11-05 01:00:00,2.1,3.157526041666667,-0.8338715476981609,-0.2236544939685059,0.0
2017-11-05 01:30:00,2.02,3.157526041666667,-0.920175008897456,-0.21735103276921075,0.0
2017-11-05 02:00:00,1.9699999999999998,3.157526041666667,-0.9627743530332585,-0.22475168863340844,0.0
2017-11-05 02:30:00,1.88,3.157526041666667,-1.0198180038269093,-0.2577080378397576,0.0
2017-11-05 03:00:00,1.81,3.157526041666667,-1.0535280457140346,-0.293997995952632,0.0
2017-11-05 03:30:00,1.7400000000000002,3.157526041666667,-1.1042740223454277,-0.31325201932123914,0.0
2017-11-05 04:00:00,1.7400000000000002,3.157526041666667,-1.1198338492854631,-0.2976921923812035,0.0
2017-11-05 04:30:00,1.6099999999999999,3.157526041666667,-1.1261351058992193,-0.4213909357674477,0.0
2017-11-05 05:00:00,1.6799999999999997,3.157526041666667,-1.0731779299732935,-0.40434811169337337,0.0
2017-11-05 05:30:00,1.75,3.157526041666667,-0.9887395481390784,-0.41878649352758845,0.0
2017-11-05 06:00:00,1.88,3.157526041666667,-0.8343017174512478,-0.44322432421541924,0.0
2017-11-05 06:30:00,1.9999999999999996,3.157526041666667,-0.6683835075747047,-0.4891425340919624,0.0
2017-11-05 07:00:00,2.14,3.157526041666667,-0.48468875999974864,-0.532837281666918,0.0
2017-11-05 07:30:00,2.54,3.157526041666667,-0.25247439161350516,-0.36505165005316176,0.0
2017-11-05 08:00:00,2.89,3.157526041666667,0.0038162554323501346,-0.2713422970990167,0.0
2017-11-05 08:30:00,3.17,3.157526041666667,0.17825408612018082,-0.1657801277868476,0.0
2017-11-05 09:00:00,3.27,3.157526041666667,0.3186166026545725,-0.2061426443212393,0.0
2017-11-05 09:30:00,3.38,3.157526041666667,0.32490311610254413,-0.10242915776921091,0.0
2017-11-05 10:00:00,3.29,3.157526041666667,0.3252620501854366,-0.19278809185210344,0.0
2017-11-05 10:30:00,3.24,3.157526041666667,0.30488465269866394,-0.22241069436533056,0.0
2017-11-05 11:00:00,3.29,3.157526041666667,0.2826605014640963,-0.15018654313076318,0.0
2017-11-05 11:30:00,3.21,3.157526041666667,0.26302963175510163,-0.2105556734217684,0.0
2017-11-05 12:00:00,3.21,3.157526041666667,0.2063602093565124,-0.1538862510231791,0.0
2017-11-05 12:30:00,3.18,3.157526041666667,0.13153946971806424,-0.10906551138473075,0.0
2017-11-05 13:00:00,3.23,3.157526041666667,0.08004972104081592,-0.007575762707482614,0.0
2017-11-05 13:30:00,3.11,3.157526041666667,0.049673150273620015,-0.09719919194028703,0.0
2017-11-05 14:00:00,3.14,3.157526041666667,0.07930209097026915,-0.09682813263693602,0.0
2017-11-05 14:30:00,3.28,3.157526041666667,0.16115545847467835,-0.03868150014134519,0.0
2017-11-05 15:00:00,3.44,3.157526041666667,0.3222651917198281,-0.03979123338649515,0.0
2017-11-05 15:30:00,3.66,3.157526041666667,0.5348557175134787,-0.03238175918014541,0.0
2017-11-05 16:00:00,4.09,3.157526041666667,0.8207805411466359,0.11169341718669701,0.0
2017-11-05 16:30:00,4.470000000000001,3.157526041666667,1.1507791632806745,0.1616947950526586,0.0
2017-11-05 17:00:00,5.0,3.157526041666667,1.339666123157218,0.5028078351761152,0.0
2017-11-05 17:30:00,4.9399999999999995,3.157526041666667,1.336328518439405,0.4461454398939284,0.0
2017-11-05 18:00:00,4.67,3.157526041666667,1.2781741698944311,0.2342997884389022,0.0
2017-11-05 18:30:00,4.370000000000001,3.157526041666667,1.157059200758629,0.0554147575747046,0.0
2017-11-05 19:00:00,4.17,3.157526041666667,1.011501165044343,0.0009727932889900259,0.0
2017-11-05 19:30:00,3.8399999999999994,3.157526041666667,0.8300156877515741,-0.14754172941824129,0.0
2017-11-05 20:00:00,3.66,3.157526041666667,0.6407507792418738,-0.13827682090854054,0.0
2017-11-05 20:30:00,3.5,3.157526041666667,0.43296776557344346,-0.09049380724011025,0.0
2017-11-05 21:00:00,3.36,3.157526041666667,0.23074099639354947,-0.028267038060216354,0.0
2017-11-05 21:30:00,3.1,3.157526041666667,-0.05704325735424617,-0.0004827843124206588,0.0
2017-11-05 22:00:00,2.86,3.157526041666667,-0.31334658076694444,0.015820539100277475,0.0
2017-11-05 22:30:00,2.51,3.157526041666667,-0.5807601885711774,-0.06676585309548955,0.0
2017-11-05 23:00:00,2.25,3.157526041666667,-0.7248414275482498,-0.18268461411841708,0.0
2017-11-05 23:30:00,2.08,3.157526041666667,-0.8689222531655334,-0.20860378850113337,0.0
2017-11-06 00:00:00,2.32,3.157526041666667,-0.6830017009168563,-0.15452434074981047,0.0
2017-11-06 00:30:00,2.22,3.157526041666667,-0.7544889694353748,-0.18303707223129173,0.0
2017-11-06 01:00:00,2.04,3.157526041666667,-0.8444953076187965,-0.27303073404787037,0.0
2017-11-06 01:30:00,1.9699999999999998,3.157526041666667,-0.9245024725217945,-0.26302356914487257,0.0
2017-11-06 02:00:00,1.9100000000000001,3.157526041666667,-0.9541396804142109,-0.2933863612524559,0.0
2017-11-06 02:30:00,1.87,3.157526041666667,-0.9989623490650047,-0.28856369260166215,0.0
2017-11-06 03:00:00,1.85,3.157526041666667,-1.0293402976981614,-0.2781857439685056,0.0
2017-11-06 03:30:00,1.77,3.157526041666667,-1.0689768166575966,-0.31854922500907046,0.0
2017-11-06 04:00:00,1.7600000000000002,3.157526041666667,-1.0567618971249693,-0.34076414454169734,0.0
2017-11-06 04:30:00,1.7399999999999998,3.157526041666667,-0.9986214650262036,-0.4189045766404633,0.0
2017-11-06 05:00:00,1.88,3.157526041666667,-0.7727035307228528,-0.5048225109438143,0.0
2017-11-06 05:30:00,1.88,3.157526041666667,-0.5219702304583023,-0.7555558112083647,0.0
2017-11-06 06:00:00,1.88,3.157526041666667,-0.13679152124313498,-1.140734520423532,0.0
2017-11-06 06:30:00,2.93,3.157526041666667,0.15579404423305565,-0.38332008589972233,0.0
2017-11-06 07:00:00,3.4,3.157526041666667,0.33837864520307337,-0.09590468686974019,0.0
2017-11-06 07:30:00,3.72,3.157526041666667,0.4750389736863185,0.08743498464701505,0.0
2017-11-06 08:00:00,3.64,3.157526041666667,0.4820695347533378,0.0004044235799955942,0.0
2017-11-06 08:30:00,3.53,3.157526041666667,0.47983739189619484,-0.10736343356286193,0.0
2017-11-06 09:00:00,3.47,3.157526041666667,0.45501196751347894,-0.1425380091801456,0.0
2017-11-06 09:30:00,3.38,3.157526041666667,0.3631493683071295,-0.14067540997379657,0.0
2017-11-06 10:00:00,3.18,3.157526041666667,0.3235085779632145,-0.3010346196298812,0.0
2017-11-06 10:30:00,3.08,3.157526041666667,0.30313035375686503,-0.3806563954235318,0.0
2017-11-06 11:00:00,3.23,3.157526041666667,0.26238534163164456,-0.18991138329831125,0.0
2017-11-06 11:30:00,3.42,3.157526041666667,0.2338625517286464,0.02861140660468653,0.0
2017-11-06 12:00:00,3.49,3.157526041666667,0.2194128713935493,0.1130610869397839,0.0
2017-11-06 12:30:00,3.34,3.157526041666667,0.17681394061753525,0.005660017715797938,0.0
2017-11-06 13:00:00,3.02,3.157526041666667,0.09865793863340827,-0.23618398030007492,0.0
2017-11-06 13:30:00,3.04,3.157526041666667,0.01050014542353167,-0.12802618709019864,0.0
2017-11-06 14:00:00,3.14,3.157526041666667,-0.0069177337651807535,-0.010608307901486036,0.0
2017-11-06 14:30:00,3.33,3.157526041666667,0.034183594497605704,0.13829036383572735,0.0
2017-11-06 15:00:00,3.35,3.157526041666667,0.16121153761929877,0.03126242071403462,0.0
2017-11-06 15:30:00,3.56,3.157526041666667,0.4056474392947841,-0.0031734809614509807,0.0
2017-11-06 16:00:00,4.1,3.157526041666667,0.7456398610319976,0.1968340973013354,0.0
2017-11-06 16:30:00,4.57,3.157526041666667,1.0211890784041315,0.3912848799292017,0.0
2017-11-06 17:00:00,5.09,3.157526041666667,1.238221981843285,0.6942519764900479,0.0
2017-11-06 17:30:00,5.130000000000001,3.157526041666667,1.268959966852103,0.7035139914812301,0.0
2017-11-06 18:00:00,5.07,3.157526041666667,1.2471052214817329,0.6653687368516006,0.0
2017-11-06 18:30:00,4.8,3.157526041666667,1.1582127501413448,0.48426120819198815,0.0
2017-11-06 19:00:00,4.529999999999999,3.157526041666667,1.031912458033761,0.3405615002995721,0.0
2017-11-06 19:30:00,4.360000000000001,3.157526041666667,0.8793160074164768,0.32315795091685695,0.0
2017-11-06 20:00:00,4.119999999999999,3.157526041666667,0.6926443804323499,0.26982957790098316,0.0
2017-11-06 20:30:00,3.87,3.157526041666667,0.4767121163230028,0.23576184201033046,0.0
2017-11-06 21:00:00,3.55,3.157526041666667,0.2478159247445191,0.14465803358881368,0.0
2017-11-06 21:30:00,3.2400000000000007,3.157526041666667,-0.053300973403628715,0.1357749317369623,0.0
2017-11-06 22:00:00,2.94,3.157526041666667,-0.33589645951473984,0.11837041784807312,0.0
2017-11-06 22:30:00,2.52,3.157526041666667,-0.6121953737563628,-0.025330667910303806,0.0
2017-11-06 23:00:00,2.26,3.157526041666667,-0.7681246065605949,-0.12940143510607216,0.0
2017-11-06 23:30:00,2.04,3.157526041666667,-0.9099797652907541,-0.2075462763759126,0.0
2017-11-07 00:00:00,2.3,3.157526041666667,-0.7203539936858155,-0.13717204798085136,0.0
2017-11-07 00:30:00,2.21,3.157526041666667,-0.7881374207140347,-0.1593886209526323,0.0
2017-11-07 01:00:00,2.03,3.157526041666667,-0.8881443100438403,-0.2393817316228266,0.0
2017-11-07 01:30:00,1.96,3.157526041666667,-0.9655584689944576,-0.23196757267220924,0.0
2017-11-07 02:00:00,1.9600000000000004,3.157526041666667,-0.9911209138798192,-0.2064051277868475,0.0
2017-11-07 02:30:00,1.88,3.157526041666667,-1.0348320580597137,-0.24269398360695327,0.0
2017-11-07 03:00:00,1.7999999999999998,3.157526041666667,-1.070395467451248,-0.2871305742154191,0.0
2017-11-07 03:30:00,1.7399999999999998,3.157526041666667,-1.1041066116311422,-0.31341943003552464,0.0
2017-11-07 04:00:00,1.7400000000000002,3.157526041666667,-1.0741126742413716,-0.34341336742529505,0.0
2017-11-07 04:30:00,1.7200000000000002,3.157526041666667,-1.013008176886874,-0.4245178647797929,0.0
2017-11-07 05:00:00,1.81,3.157526041666667,-0.7763497774159743,-0.5711762642506923,0.0
2017-11-07 05:30:00,2.02,3.157526041666667,-0.504135546816327,-0.6333904948503397,0.0
2017-11-07 06:00:00,2.42,3.157526041666667,-0.09858784509675031,-0.6389381965699168,0.0
2017-11-07 06:30:00,2.95,3.157526041666667,0.1765890728926675,-0.384115114559334,0.0
2017-11-07 07:00:00,3.47,3.157526041666667,0.32769315688737655,-0.015219198554043079,0.0
2017-11-07 07:30:00,3.79,3.157526041666667,0.4028736573282937,0.2296003010050396,0.0
2017-11-07 08:00:00,3.65,3.157526041666667,0.39101560507961647,0.10145835325371655,0.0
2017-11-07 08:30:00,3.54,3.157526041666667,0.33989540005316143,0.04257855828017165,0.0
2017-11-07 09:00:00,3.52,3.157526041666667,0.2809959015963714,0.08147805673696196,0.0
2017-11-07 09:30:00,3.49,3.157526041666667,0.2213544223194751,0.11111953601385816,0.0
2017-11-07 10:00:00,3.46,3.157526041666667,0.18134491504434302,0.12112904328898999,0.0
2017-11-07 10:30:00,3.44,3.157526041666667,0.13541209978861107,0.14706185854472187,0.0
2017-11-07 11:00:00,3.44,3.157526041666667,0.12688600300730604,0.15558795532602687,0.0
2017-11-07 11:30:00,3.5,3.157526041666667,0.1457681403529852,0.19670581798034803,0.0
2017-11-07 12:00:00,3.58,3.157526041666667,0.11687677130536597,0.30559718702796745,0.0
2017-11-07 12:30:00,3.58,3.157526041666667,0.02761764983270274,0.3948563085006307,0.0
2017-11-07 13:00:00,3.46,3.157526041666667,-0.014605674682288124,0.31707963301562136,0.0
2017-11-07 13:30:00,3.39,3.157526041666667,-0.05460801705442224,0.2870819753877556,0.0
2017-11-07 14:00:00,3.36,3.157526041666667,-0.040537938791635635,0.24301189712496862,0.0
2017-11-07 14:30:00,3.21,3.157526041666667,0.023159564515242675,0.029314393818090423,0.0
2017-11-07 15:00:00,3.07,3.157526041666667,0.1875983597092461,-0.2751244013759133,0.0
2017-11-07 15:30:00,3.31,3.157526041666667,0.45055484670219137,-0.29808088836885815,0.0
2017-11-07 16:00:00,3.7499999999999996,3.157526041666667,0.7849906105910802,-0.19251665225774728,0.0
2017-11-07 16:30:00,4.279999999999999,3.157526041666667,1.0286854959526321,0.09378846238070127,0.0
2017-11-07 17:00:00,5.01,3.157526041666667,1.2397902688803222,0.6126836894530108,0.0
2017-11-07 17:30:00,5.15,3.157526041666667,1.303120846481733,0.6893531118516005,0.0
2017-11-07 18:00:00,5.09,3.157526041666667,1.2960811914993695,0.6363927668339637,0.0
2017-11-07 18:30:00,4.890000000000001,3.157526041666667,1.2086679970549252,0.5238059612784078,0.0
2017-11-07 19:00:00,4.639999999999999,3.157526041666667,1.0686613832983116,0.413812575035021,0.0
2017-11-07 19:30:00,4.42,3.157526041666667,0.893468895423532,0.36900506290980095,0.0
2017-11-07 20:00:00,4.2,3.157526041666667,0.7293860030073059,0.3130879553260275,0.0
2017-11-07 20:30:00,3.98,3.157526041666667,0.5141935151325262,0.30828044320080705,0.0
2017-11-07 21:00:00,3.71,3.157526041666667,0.2778912940125972,0.27458266432073586,0.0
2017-11-07 21:30:00,3.41,3.157526041666667,-0.028410513747544185,0.2808844720808774,0.0
2017-11-07 22:00:00,3.13,3.157526041666667,-0.3073056030332584,0.27977956136659143,0.0
2017-11-07 22:30:00,2.67,3.157526041666667,-0.6132388316487788,0.12571278998211177,0.0
2017-11-07 23:00:00,2.3,3.157526041666667,-0.7880613625129764,-0.06946467915369059,0.0
2017-11-07 23:30:00,2.14,3.157526041666667,-0.9258469941267329,-0.09167904753993383,0.0
2017-11-08 00:00:00,2.43,3.157526041666667,-0.7388910021056369,0.011364960438970062,0.0
2017-11-08 00:30:00,2.3299999999999996,3.157526041666667,-0.8035086760983108,-0.024017365568356208,0.0
2017-11-08 01:00:00,2.15,3.157526041666667,-0.8988951516019741,-0.10863089006469284,0.0
2017-11-08 01:30:00,2.05,3.157526041666667,-0.9804360456038053,-0.12708999606286175,0.0
2017-11-08 02:00:00,2.03,3.157526041666667,-1.0046708212448308,-0.12285522042183628,0.0
2017-11-08 02:30:00,1.9700000000000002,3.157526041666667,-1.0396758292576513,-0.1478502124090153,0.0
2017-11-08 03:00:00,1.8799999999999994,3.157526041666667,-1.069296364971937,-0.20822967669473025,0.0
2017-11-08 03:30:00,1.88,3.157526041666667,-1.1035325714737683,-0.17399347019289868,0.0
2017-11-08 04:00:00,1.85,3.157526041666667,-1.068152821015893,-0.2393732206507737,0.0
2017-11-08 04:30:00,1.75,3.157526041666667,-1.005851281409666,-0.4016747602570008,0.0
2017-11-08 05:00:00,1.88,3.157526041666667,-0.770089348030545,-0.5074366936361221,0.0
2017-11-08 05:30:00,2.05,3.157526041666667,-0.4908653038455631,-0.6166607378211038,0.0
2017-11-08 06:00:00,2.55,3.157526041666667,-0.07548626881809094,-0.532039772848576,0.0
2017-11-08 06:30:00,3.05,3.157526041666667,0.23066485870022427,-0.33819090036689126,0.0
2017-11-08 07:00:00,3.54,3.157526041666667,0.39720188937787987,-0.014727931044546505,0.0
2017-11-08 07:30:00,3.92,3.157526041666667,0.4848933385537042,0.2775806197796289,0.0
2017-11-08 08:00:00,3.78,3.157526041666667,0.4837362014200046,0.13873775691332835,0.0
2017-11-08 08:30:00,3.64,3.157526041666667,0.42911309015626814,0.05336086817706498,0.0
2017-11-08 09:00:00,3.54,3.157526041666667,0.35833412953355775,0.024139828799775387,0.0
2017-11-08 09:30:00,3.37,3.157526041666667,0.2837082996342901,-0.07123434130095685,0.0
2017-11-08 10:00:00,3.18,3.157526041666667,0.24792633420388724,-0.225452375870554,0.0
2017-11-08 10:30:00,3.05,3.157526041666667,0.23252969958850256,-0.3400557412551697,0.0
2017-11-08 11:00:00,3.01,3.157526041666667,0.2055986098449128,-0.35312465151158,0.0
2017-11-08 11:30:00,2.94,3.157526041666667,0.14443760938703742,-0.3619636510537041,0.0
2017-11-08 12:00:00,3.09,3.157526041666667,0.08789213663062702,-0.15541817829729387,0.0
2017-11-08 12:30:00,3.0,3.157526041666667,0.020578148535389047,-0.1781041902020557,0.0
2017-11-08 13:00:00,2.93,3.157526041666667,-0.0005822795781640471,-0.22694376208850242,0.0
2017-11-08 13:30:00,2.85,3.157526041666667,-0.04789483681259651,-0.2596312048540703,0.0
2017-11-08 14:00:00,2.77,3.157526041666667,-0.018281884660581515,-0.36924415700608515,0.0
2017-11-08 14:30:00,2.88,3.157526041666667,0.04017765059582857,-0.3177036922624956,0.0
2017-11-08 15:00:00,2.98,3.157526041666667,0.19825271355370394,-0.37577875522037063,0.0
2017-11-08 15:30:00,3.27,3.157526041666667,0.44786795508300803,-0.33539399674967507,0.0
2017-11-08 16:00:00,3.72,3.157526041666667,0.7671008706049862,-0.20462691227165264,0.0
2017-11-08 16:30:00,4.280000000000001,3.157526041666667,0.9924879184529714,0.12998603988036228,0.0
2017-11-08 17:00:00,4.95,3.157526041666667,1.1986439108980265,0.5938300474353069,0.0
2017-11-08 17:30:00,5.05,3.157526041666667,1.2674916386910664,0.6249823196422666,0.0
2017-11-08 18:00:00,5.02,3.157526041666667,1.279028812454803,0.5834451458785295,0.0
2017-11-08 18:30:00,4.879999999999999,3.157526041666667,1.1944092783430813,0.5280646799902518,0.0
2017-11-08 19:00:00,4.609999999999999,3.157526041666667,1.0728668103943635,0.37960714793897,0.0
2017-11-08 19:30:00,4.35,3.157526041666667,0.9124803348907002,0.27999362344263234,0.0
2017-11-08 20:00:00,4.16,3.157526041666667,0.7467103886910665,0.25576356964226665,0.0
2017-11-08 20:30:00,4.0,3.157526041666667,0.5251706393778798,0.3173033189554535,0.0
2017-11-08 21:00:00,3.68,3.157526041666667,0.28901593470755005,0.23345802362578327,0.0
2017-11-08 21:30:00,3.29,3.157526041666667,-0.006753296061680389,0.1392272543950135,0.0
2017-11-08 22:00:00,3.03,3.157526041666667,-0.2767525806312777,0.1492265389646108,0.0
